last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,country,location_name,region,latitude,longitude,timezone,last_updated
1693019058,27.6,81.6,3.1,5,343,NNW,1003,29.62,0.85,0.03,75,83,30.7,87.2,9,5,1,5.9,9.5,1348.5,0.1,20.2,4.3,211.7,249.9,5,10,India,Kannauj,Uttar Pradesh,27.07,79.92,Asia/Kolkata,10/2/23 3:15
1693019059,25.3,77.5,3.1,5,350,N,1004,29.63,0,0,83,15,27.6,81.7,10,6,1,6.4,10.4,834.5,8.5,7.1,1.1,184.2,201.9,5,10,India,Pilibhit,Uttar Pradesh,28.63,79.8,Asia/Kolkata,10/2/23 3:15
1693019060,26.4,79.4,6.3,10.1,321,NW,1004,29.64,0,0,42,46,26.5,79.6,10,6,1,13.2,21.2,1068.1,62.2,9.3,8.2,193.8,224.1,5,10,India,Mainpuri,Uttar Pradesh,27.23,79.02,Asia/Kolkata,10/2/23 3:15
1693019061,26.2,79.1,6.5,10.4,316,NW,1004,29.65,0,0,41,27,26.3,79.3,10,6,1,13.6,21.9,1014.7,77.3,8.2,14.1,194.1,228.9,5,10,India,Firozabad,Uttar Pradesh,27.15,78.42,Asia/Kolkata,10/2/23 3:15
1693019062,25.3,77.6,2.2,3.6,114,ESE,1003,29.62,0.22,0.01,84,87,27.8,82.1,9,5,1,1.8,2.8,988,28.6,8.3,2.7,67.4,71.1,4,9,India,Sultanpur,Uttar Pradesh,26.27,82.07,Asia/Kolkata,10/2/23 3:15
1693019063,24.7,76.4,3.8,6.1,125,SE,1003,29.63,1.47,0.06,92,67,27.4,81.3,10,6,1,7,11.3,1094.8,26.1,12.2,5.7,79,85.7,4,10,India,Basti,Uttar Pradesh,26.8,82.72,Asia/Kolkata,10/2/23 3:15
1693019064,23.7,74.7,3.4,5.4,351,N,1005,29.67,0,0,24,0,23.4,74.2,10,6,1,7,11.3,801.1,16.5,14.1,2.5,120.1,182.2,4,10,India,Gorakhpur,Haryana,29.45,75.68,Asia/Kolkata,10/2/23 3:15
1693019065,27,80.6,2.2,3.6,24,NNE,1004,29.65,0,0,89,75,29.9,85.7,5,3,1,0.8,1.3,1281.7,0.9,14.2,3.2,194.3,219.4,5,10,India,Lucknow,Uttar Pradesh,26.85,80.92,Asia/Kolkata,10/2/23 3:15
1693019066,26,78.9,6,9.7,82,E,1003,29.63,0,0,82,44,28.8,83.8,10,6,1,10.7,17.3,1028.1,11.3,12.7,3.3,52.8,62.3,3,6,India,Azamgarh,Uttar Pradesh,26.06,83.19,Asia/Kolkata,10/2/23 3:15
1693019067,25.4,77.7,2.7,4.3,244,WSW,1003,29.62,0.55,0.02,87,86,28.1,82.6,9,5,1,5.2,8.4,934.6,38.6,9,3,70.8,78.2,4,9,India,Faizabad,Uttar Pradesh,26.78,82.13,Asia/Kolkata,10/2/23 3:15
1693019068,25.1,77.1,11.2,18,29,NNE,1003,29.62,0.14,0.01,91,51,28,82.3,10,6,1,17.7,28.5,714.3,26.5,11.8,6,39.2,41.8,2,4,India,Ballia,Bihar,25.75,84.17,Asia/Kolkata,10/2/23 3:15
1693019069,24.2,75.6,3.4,5.4,212,SSW,1002,29.58,1.21,0.05,91,82,26.6,79.9,10,6,1,6.9,11.1,821.1,31.8,3.8,5.5,50.8,51.2,3,6,India,Kanpur,Orissa,20.42,85.17,Asia/Kolkata,10/2/23 3:15
1693019070,24.8,76.6,5.1,8.3,79,E,1003,29.62,0.01,0,89,90,27.3,81.1,10,6,1,9.1,14.7,1201.6,23.3,19,12,64.5,68.2,3,8,India,Bhadohi,Uttar Pradesh,25.42,82.57,Asia/Kolkata,10/2/23 3:15
1693019071,28.2,82.7,5.1,8.3,356,N,1003,29.62,0,0,64,25,30.5,86.9,10,6,1,9.6,15.5,934.6,38.3,8.7,2.4,153.4,172.8,5,10,India,Auraiya,Uttar Pradesh,26.47,79.52,Asia/Kolkata,10/2/23 3:15
1693019072,25.1,77.2,5.8,9.4,234,SW,1006,29.7,0,0,62,20,26.4,79.5,10,6,1,12.2,19.7,687.6,0.6,10.1,1.3,94.1,157,4,10,India,Sant,Gujarat,23.2,73.87,Asia/Kolkata,10/2/23 3:15
1693019073,28.8,83.9,5.4,8.6,338,NNW,1003,29.62,0,0,51,32,29.9,85.8,10,6,1,9.4,15.1,847.8,26.8,7.5,1.6,157.9,177.3,5,10,India,Jalaun,Uttar Pradesh,26.15,79.35,Asia/Kolkata,10/2/23 3:15
1693019074,25.1,77.2,6,9.7,93,E,1003,29.63,0,0,89,100,27.9,82.1,10,6,1,9.7,15.6,1054.8,8.5,21.4,9.5,46.4,51.6,3,5,India,Varanasi,Uttar Pradesh,25.33,83,Asia/Kolkata,10/2/23 3:15
1693019075,26.5,79.8,2.2,3.6,239,WSW,1003,29.61,0.7,0.03,82,79,29.6,85.3,9,5,1,3.8,6.1,847.8,25.8,9.1,2,71,78.3,4,10,India,Gonda,Uttar Pradesh,27.13,81.93,Asia/Kolkata,10/2/23 3:15
1693019076,26.1,79,5.1,8.3,91,E,1003,29.62,0,0,80,45,28.7,83.6,10,6,1,8.9,14.4,1014.7,21.1,12.5,6.5,54.4,59.3,3,7,India,Jaunpur,Uttar Pradesh,25.73,82.68,Asia/Kolkata,10/2/23 3:15
1693019077,27,80.6,2.2,3.6,257,WSW,1004,29.65,0,0,89,75,30,86,5,3,1,3.6,5.7,1041.4,6.5,12,3.5,142.7,160.7,4,10,India,Bara Banki,Uttar Pradesh,26.92,81.2,Asia/Kolkata,10/2/23 3:15
1693019078,29,84.2,2.2,3.6,64,ENE,1003,29.62,0,0,69,45,32.6,90.7,10,6,1,1.4,2.3,640.9,30.8,8.4,1.2,150.2,167.7,4,10,India,Mahoba,Uttar Pradesh,25.28,79.87,Asia/Kolkata,10/2/23 3:15
1693019079,24.8,76.6,5.1,8.3,79,E,1003,29.62,0.01,0,89,90,27.3,81.1,10,6,1,9.1,14.7,1201.6,23.3,19,12,64.5,68.2,3,8,India,Mirzapur,Uttar Pradesh,25.15,82.58,Asia/Kolkata,10/2/23 3:15
1693019080,25.7,78.3,9.2,14.8,101,ESE,1004,29.64,0.5,0.02,84,94,28.5,83.3,2,1,1,14.3,23,974.7,16.5,11.5,4.7,54.3,64.2,3,7,India,Deoria,Uttar Pradesh,26.5,83.79,Asia/Kolkata,10/2/23 3:15
1693019081,27,80.6,2.2,3.6,45,NE,1004,29.65,0,0,89,75,29.7,85.4,5,3,1,1.7,2.7,1054.8,8.9,13.5,2.2,187.3,212.3,5,10,India,Unnao,Uttar Pradesh,26.53,80.5,Asia/Kolkata,10/2/23 3:15
1693019082,22.7,72.8,4,6.5,310,NW,1005,29.67,0,0,43,6,24.4,75.8,10,6,1,8.5,13.6,1028.1,66.5,10.3,5.2,153.7,200.3,5,10,India,Fatehpur,Rajasthan,29.92,77.24,Asia/Kolkata,10/2/23 3:15
1693019083,25.4,77.7,8.5,13.7,90,E,1003,29.63,0.75,0.03,86,72,28,82.5,5,3,1,13.3,21.5,934.6,16.6,13.7,5.2,52.8,60.7,3,6,India,Mau,Uttar Pradesh,25.94,83.56,Asia/Kolkata,10/2/23 3:15
1693019084,26.4,79.5,3.1,5,184,S,1003,29.62,0.11,0,80,72,29.2,84.5,10,6,1,6,9.6,807.8,19,7.5,1.5,85.6,95.8,4,10,India,Rae Bareli,Uttar Pradesh,26.22,81.23,Asia/Kolkata,10/2/23 3:15
1693019085,26.4,79.4,5.4,8.6,342,NNW,1003,29.62,0,0,83,10,29.4,84.9,10,6,1,10.3,16.6,1108.2,10.2,10.5,1.4,200.8,220.2,5,10,India,Amethi,Uttar Pradesh,28.02,81.05,Asia/Kolkata,10/2/23 3:15
1693019086,25,77,3.8,6.1,300,WNW,1007,29.74,0,0,69,0,24.9,76.8,3,1,1,10.6,17.1,921.3,32.9,16.1,5.4,119.5,195.2,4,10,India,Ghaziabad,Uttar Pradesh,28.67,77.43,Asia/Kolkata,10/2/23 3:15
1693019087,23,73.4,5.1,8.3,308,NW,1005,29.67,0,0,47,6,24.7,76.4,10,6,1,10.8,17.4,934.6,52.2,10.5,5.3,142.7,190.6,4,10,India,Muzaffarnagar,Uttar Pradesh,29.47,77.68,Asia/Kolkata,10/2/23 3:15
1693019088,26,78.8,6.9,11.2,50,NE,1003,29.62,1.76,0.07,94,100,30.5,86.9,2.5,1,1,13.1,21.1,574.1,19.5,10.8,6.4,22.5,23.8,2,2,India,Buddha Gaya,Bihar,24.7,84.98,Asia/Kolkata,10/2/23 3:15
1693019089,22.9,73.3,2.2,3.6,308,NW,1005,29.67,0,0,61,7,24.9,76.8,10,6,1,4.2,6.8,948,26.8,13.2,3,138.7,179.8,4,10,India,Saharanpur,Uttar Pradesh,29.97,77.55,Asia/Kolkata,10/2/23 3:15
1693019090,26.9,80.4,6.5,10.4,324,NW,1004,29.64,0,0,48,88,27.4,81.2,10,6,1,13.6,21.9,974.7,41.5,10.8,3.6,158.7,180,5,10,India,Etawah,Uttar Pradesh,26.77,79.03,Asia/Kolkata,10/2/23 3:15
1693019091,26.2,79.1,7.4,11.9,324,NW,1004,29.65,0,0,31,5,25.6,78,10,6,1,15.5,24.9,1094.8,48.6,15.4,15,180.1,217.6,5,10,India,Agra,Uttar Pradesh,27.18,78.02,Asia/Kolkata,10/2/23 3:15
1693019092,27.1,80.8,18.3,29.5,204,SSW,1007,29.73,0,0,75,15,30,85.9,10,6,1,26.5,42.6,287.1,14.8,17.5,24.8,4.8,7.9,1,1,India,Cuddalore,Tamil Nadu,11.75,79.75,Asia/Kolkata,10/2/23 3:15
1693019093,27,80.6,4.3,6.8,220,SW,1008,29.77,0,0,79,50,29.7,85.4,4,2,1,14.8,23.8,310.4,14.5,5.7,1.4,3.3,5.5,1,1,India,Pudukkottai,Tamil Nadu,10.38,78.82,Asia/Kolkata,10/2/23 3:15
1693019094,23.5,74.2,11,17.6,262,W,1007,29.75,0,0,72,11,25.3,77.6,10,6,1,20.3,32.7,270.4,20.6,4.8,2,2.3,3.7,1,1,India,Vellore,Tamil Nadu,12.93,79.13,Asia/Kolkata,10/2/23 3:15
1693019095,28,82.4,5.6,9,240,WSW,1006,29.71,0,0,89,25,31.6,88.9,5,3,1,20.2,32.5,554.1,0.9,29.8,23.8,26.4,32,2,3,India,Chennai,Tamil Nadu,13.08,80.28,Asia/Kolkata,10/2/23 3:15
1693019096,27.3,81.1,15.7,25.2,218,SW,1008,29.76,0,0,78,20,30.5,87,10,6,1,22.1,35.5,317.1,17.7,7.6,5.1,3.7,5.7,1,1,India,Nagapattinam,Tamil Nadu,10.77,79.83,Asia/Kolkata,10/2/23 3:15
1693019097,28,82.4,5.6,9,240,WSW,1006,29.71,0,0,89,25,31,87.7,5,3,1,12.1,19.4,420.6,10.7,9.8,1.6,9.8,14,1,1,India,Kancheepuram,Tamil Nadu,12.83,79.72,Asia/Kolkata,10/2/23 3:15
1693019098,23.3,73.9,10.1,16.2,272,W,1010,29.84,0.22,0.01,94,79,25.6,78.1,10,6,1,16.9,27.3,263.7,20.6,2.1,1.3,1.5,2.2,1,1,India,Kanniyakumari,Tamil Nadu,8.08,77.55,Asia/Kolkata,10/2/23 3:15
1693019099,25.8,78.5,4.9,7.9,111,ESE,1003,29.62,0,0,76,47,28,82.4,10,6,1,9.3,14.9,1121.5,12,14.6,4.5,71.3,80.1,4,10,India,Allahabad,Uttar Pradesh,25.45,81.85,Asia/Kolkata,10/2/23 3:15
1693019100,24.7,76.4,6.5,10.4,88,E,1003,29.62,0.17,0.01,92,100,27.4,81.3,10,6,1,10.3,16.6,1054.8,8.5,21.4,9.5,46.4,51.6,3,5,India,Chandauli,Uttar Pradesh,25.27,83.27,Asia/Kolkata,10/2/23 3:15
1693019101,26.6,79.9,6.5,10.4,331,NNW,1004,29.65,0,0,49,38,27.1,80.8,10,6,1,13.5,21.7,587.5,17.7,7.3,1.1,133.9,154,4,10,India,Jhansi,Uttar Pradesh,25.43,78.58,Asia/Kolkata,10/2/23 3:15
1693019102,28.5,83.2,3.1,5,120,ESE,1003,29.62,0,0,72,49,32,89.6,10,6,1,5.1,8.3,821.1,8.4,11.7,0.8,153.6,175.7,5,10,India,Banda,Uttar Pradesh,25.48,80.33,Asia/Kolkata,10/2/23 3:15
1693019103,24.9,76.8,5.4,8.6,330,NNW,1005,29.67,0,0,58,15,26.1,78.9,10,6,1,11.3,18.1,554.1,15.9,7.6,0.8,124.4,140.3,4,10,India,Lalitpur,Uttar Pradesh,24.68,78.42,Asia/Kolkata,10/2/23 3:15
1693019104,24.5,76,8.5,13.7,63,ENE,1003,29.62,1,0.04,92,63,27.1,80.7,9,5,1,13.3,21.3,881.2,13.4,11.3,4.3,48.1,54.2,3,6,India,Ghazipur,Uttar Pradesh,25.58,83.57,Asia/Kolkata,10/2/23 3:15
1693019105,20,68.1,4,6.5,265,W,1009,29.78,0,0,89,42,20.1,68.1,10,6,1,8.5,13.6,237,23.3,2.6,1.4,1.6,2.5,1,1,India,Krishnagiri,Tamil Nadu,12.53,78.23,Asia/Kolkata,10/2/23 3:15
1693019106,24.1,75.4,7.2,11.5,252,WSW,1008,29.78,0,0,80,49,26.1,78.9,10,6,1,11.5,18.4,260.4,26.1,4.5,2.1,3,4.4,1,1,India,Erode,Tamil Nadu,11.35,77.73,Asia/Kolkata,10/2/23 3:15
1693019107,24,75.2,12.5,20.2,220,SW,1010,29.83,0.01,0,89,75,26.2,79.2,5,3,1,14.6,23.5,250.3,17.5,3.3,2,2.8,3.7,1,1,India,Coimbatore,Tamil Nadu,10.99,76.96,Asia/Kolkata,10/2/23 3:15
1693019108,23.8,74.9,2.2,3.6,265,W,1005,29.69,0,0,44,6,24.9,76.8,10,6,1,2.8,4.5,594.1,52.2,11.1,2.4,113.4,156.2,4,10,India,Jhalawar,Rajasthan,24.6,76.15,Asia/Kolkata,10/2/23 3:15
1693019109,25.5,77.9,4,6.5,313,NW,1005,29.68,0,0,24,0,24.5,76.1,10,6,1,8.5,13.6,587.5,83,12.3,6.1,81.7,117.9,4,10,India,Alwar,Rajasthan,27.57,76.6,Asia/Kolkata,10/2/23 3:15
1693019110,24.1,75.4,2.2,3.6,79,E,1005,29.68,0,0,42,7,24.9,76.9,10,6,1,2.8,4.5,747.7,3.4,20.4,1.9,118.4,144.3,4,10,India,Baran,Rajasthan,25.1,76.52,Asia/Kolkata,10/2/23 3:15
1693019111,25.6,78.2,6.3,10.1,325,NW,1004,29.65,0,0,39,4,25.7,78.3,10,6,1,13.2,21.2,1161.6,43.6,14.4,4.9,190.1,220.1,5,10,India,Dhaulpur,Rajasthan,26.7,77.9,Asia/Kolkata,10/2/23 3:15
1693019112,25.3,77.5,2.2,3.6,18,NNE,1005,29.67,0,0,42,3,25.7,78.2,10,6,1,2.3,3.8,614.2,8.9,16.6,0.9,96.4,122.2,4,10,India,Sawai Madhopur,Rajasthan,25.98,76.37,Asia/Kolkata,10/2/23 3:15
1693019113,23.2,73.8,3.4,5.4,302,WNW,1006,29.72,0,0,54,10,24.9,76.8,10,6,1,7,11.3,587.5,24,11.7,2.6,93.3,134.1,4,10,India,Banswara,Rajasthan,23.55,74.45,Asia/Kolkata,10/2/23 3:15
1693019114,24.9,76.9,2.2,3.6,342,NNW,1005,29.67,0,0,38,2,25.2,77.3,10,6,1,3.8,6,694.3,31.5,12.5,2.4,104.8,139,4,10,India,Karauli,Rajasthan,26.5,77.02,Asia/Kolkata,10/2/23 3:15
1693019115,23.2,73.8,8.7,14,249,WSW,1005,29.67,3.54,0.14,97,100,25.7,78.3,7,4,1,12.3,19.7,580.8,21.6,13.9,8.5,27.6,32.3,2,3,India,Jangaon,Andhra Pradesh,17.6,78.88,Asia/Kolkata,10/2/23 3:15
1693019116,24.2,75.6,4.3,6.8,226,SW,1004,29.65,0,0,94,85,26.9,80.3,10,6,1,7.2,11.6,527.4,11.3,3.9,4.5,32.4,34.5,2,3,India,Mancherial,Andhra Pradesh,18.87,79.43,Asia/Kolkata,10/2/23 3:15
1693019117,23.8,74.9,5.4,8.6,219,SW,1004,29.66,0,0,95,89,26.4,79.5,2,1,1,9,14.4,467.3,6.4,5,0.7,15.8,20.2,2,2,India,Karimnagar,Andhra Pradesh,18.43,79.15,Asia/Kolkata,10/2/23 3:15
1693019118,23.2,73.7,3.4,5.4,224,SW,1005,29.68,0,0,92,78,25.5,77.9,10,6,1,5.9,9.5,333.8,22.4,3.9,1,7,8.2,1,1,India,Nizamabad,Andhra Pradesh,18.67,78.12,Asia/Kolkata,10/2/23 3:15
1693019119,23.2,73.7,6.9,11.2,215,SW,1005,29.68,0.06,0,95,61,25.6,78,2,1,1,11,17.7,433.9,5.6,5.7,1.2,13.7,18,1,2,India,Medak,Andhra Pradesh,18.03,78.27,Asia/Kolkata,10/2/23 3:15
1693019120,25.5,78,8.7,14,260,W,1005,29.68,0.09,0,89,58,28.6,83.4,10,6,1,11.7,18.8,317.1,37.9,3,1.6,7.4,9.3,1,1,India,Nalgonda,Andhra Pradesh,17.05,79.27,Asia/Kolkata,10/2/23 3:15
1693019121,23.3,74,2.9,4.7,242,WSW,1004,29.66,0,0,89,17,25.5,77.9,10,6,1,6,9.7,627.5,4.5,3.9,0.3,16.9,18.1,2,2,India,Adilabad,Andhra Pradesh,19.67,78.53,Asia/Kolkata,10/2/23 3:15
1693019122,23.2,73.7,2.2,3.6,265,W,1005,29.67,0,0,90,31,25.4,77.7,10,6,1,3.9,6.3,350.5,10.6,2.2,0.4,11.6,13,1,1,India,Nirmal,Andhra Pradesh,19.1,78.35,Asia/Kolkata,10/2/23 3:15
1693019123,23.7,74.7,2.9,4.7,234,SW,1004,29.66,0,0,93,80,26.2,79.1,10,6,1,5.1,8.1,317.1,30.8,1.5,0.4,6.7,7.8,1,1,India,Jagtial,Andhra Pradesh,18.8,78.93,Asia/Kolkata,10/2/23 3:15
1693019124,24.2,75.6,3.6,5.8,229,SW,1004,29.65,0,0,94,33,26.9,80.3,2,1,1,6.1,9.8,410.6,29.7,7,9.1,23.9,25.8,2,2,India,Peddapalli,Andhra Pradesh,18.62,79.37,Asia/Kolkata,10/2/23 3:15
1693019125,23.2,73.7,6.9,11.2,215,SW,1005,29.68,0.06,0,95,61,25.6,78,2,1,1,11,17.7,433.9,5.6,5.7,1.2,13.7,18,1,2,India,Siddipet,Andhra Pradesh,18.1,78.85,Asia/Kolkata,10/2/23 3:15
1693019126,24.4,75.9,2.2,3.6,255,WSW,1005,29.67,0.04,0,95,56,27.1,80.8,2,1,1,3.3,5.3,330.5,37.6,2.8,0.9,11,12.6,1,1,India,Khammam,Andhra Pradesh,17.25,80.15,Asia/Kolkata,10/2/23 3:15
1693019127,23.6,74.6,4.5,7.2,249,WSW,1004,29.66,0.19,0.01,96,62,26.2,79.1,5,3,1,7.2,11.7,417.2,11.8,5.1,1.1,19.3,23.2,2,2,India,Warangal,Andhra Pradesh,18,79.58,Asia/Kolkata,10/2/23 3:15
1693019128,24.8,76.7,6.3,10.1,258,WSW,1005,29.67,0.02,0,93,54,27.7,81.9,10,6,1,11.1,17.9,337.1,31.1,4,1.4,14.5,16.7,1,2,India,Suryapet,Andhra Pradesh,17.15,79.62,Asia/Kolkata,10/2/23 3:15
1693019129,23,73.4,11.9,19.1,230,SW,1008,29.77,1.58,0.06,89,75,25.5,77.8,5,3,1,12.3,19.7,340.5,26.8,10.5,8.8,17.4,20.8,2,2,India,Medchal,Andhra Pradesh,17.63,78.48,Asia/Kolkata,10/2/23 3:15
1693019130,23,73.4,11.9,19.1,230,SW,1008,29.77,0,0,89,75,25.4,77.8,5,3,1,11.5,18.5,410.6,34.7,3.6,0.6,6.3,7,1,1,India,Vikarabad,Andhra Pradesh,17.33,77.9,Asia/Kolkata,10/2/23 3:15
1693019131,22.8,73,9.2,14.8,238,WSW,1007,29.72,0,0,87,75,25,77,10,6,1,13.6,22,263.7,42.2,5.4,6,4,5.3,1,1,India,Wanaparthy,Andhra Pradesh,16.37,78.07,Asia/Kolkata,10/2/23 3:15
1693019132,22.2,71.9,2.7,4.3,116,ESE,1006,29.7,0.22,0.01,95,52,24.7,76.4,10,6,1,5.6,9.1,201.9,0.4,0.6,0.1,2,2.8,1,1,India,Tirap,Arunachal Pradesh,27.17,95.8,Asia/Kolkata,10/2/23 3:15
1693019133,25.3,77.6,4,6.5,119,ESE,1004,29.66,0.8,0.03,95,89,28.9,83.9,10,6,1,8.2,13.2,761,0.2,10.9,1.5,26.6,31.3,2,3,India,Majuli,Assam,26.95,94.17,Asia/Kolkata,10/2/23 3:15
1693019134,26.3,79.3,10.1,16.2,204,SSW,1002,29.58,2.26,0.09,91,52,30.2,86.4,10,6,1,18.4,29.7,767.7,57.9,5.2,5.9,36,40.2,2,4,India,Biswanath,West Bengal,22.04,88.05,Asia/Kolkata,10/2/23 3:15
1693019135,25.2,77.4,2.2,3.6,115,ESE,1004,29.66,0.8,0.03,97,53,28.7,83.7,10,6,1,2.5,4,894.6,3.3,10.8,2.2,34.8,40.1,2,3,India,Hojai,Assam,26,92.87,Asia/Kolkata,10/2/23 3:15
1693019136,25.7,78.3,3.4,5.4,130,SE,1004,29.65,0.36,0.01,92,79,29.3,84.7,9,5,1,6.1,9.9,747.7,4.1,10.4,1.1,25,29.3,2,3,India,South Salmara,Assam,25.92,90.02,Asia/Kolkata,10/2/23 3:15
1693019137,22.3,72.1,3.6,5.8,321,NW,1006,29.71,0,0,52,6,24.5,76.2,10,6,1,7.5,12.1,554.1,29,8.7,3.1,105.7,142.2,4,10,India,Agar,Madhya Pradesh,23.7,76.02,Asia/Kolkata,10/2/23 3:15
1693019138,20.1,68.2,2.5,4,73,ENE,1009,29.78,0.01,0,98,100,20.1,68.2,0,0,1,4.2,6.8,494,0,5.1,1.7,12.1,13.9,1,2,India,Kakching,Manipur,24.48,93.98,Asia/Kolkata,10/2/23 3:15
1693019139,27,80.6,2.2,3.6,10,N,1005,29.68,0.07,0,94,75,32.5,90.5,3,1,1,3.1,5,620.8,12.7,7.4,4,17.7,19.7,2,2,India,North Gauhati,Assam,26.2,91.72,Asia/Kolkata,10/2/23 3:15
1693019140,25,77,3.8,6.1,300,WNW,1007,29.74,0,0,69,0,24.2,75.5,3,1,1,7.9,12.6,1522.1,9.1,38.4,17.9,151.6,222.8,5,10,India,New Delhi,Delhi,28.6,77.2,Asia/Kolkata,10/2/23 3:15
1693019141,25.9,78.7,5.8,9.4,258,WSW,1004,29.65,0,0,86,69,29,84.2,10,6,1,10.2,16.3,377.2,76.5,6.7,8.2,44.6,49,3,5,India,East Godavari,Andhra Pradesh,16.93,82.22,Asia/Kolkata,10/2/23 3:15
1693019142,27,80.6,4.3,6.8,120,ESE,1002,29.59,0.72,0.03,94,75,31.8,89.3,2.8,1,1,11.1,17.8,1108.2,20.9,35.6,43.4,64.6,70.7,3,8,India,South Suburban,West Bengal,22.5,88.3,Asia/Kolkata,10/2/23 3:15
